Lee Sang Bom|||||(Korean, 1897 - 1972)|||||Landscape|||||Lot 112 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||Bought In|||||Estimate: 10,000,000 - 20,000,000 KRW|||||Materials: ink and color on silk Measurements: 16.69 in. (42.40 cm.) (height) by 51.54 in. (130.90 cm.) (width) Description: two-panel screen Markings: signed and sealed on the upper
Lee Sang Bom|||||(Korean, 1897 - 1972)|||||Four Seasons Landscape|||||Lot 113 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 18,000 USD 15,990 EUR 11,506 GBP|||||Original Currency of Sale: 20,000,000 KRW Hammer Estimate: 20,000,000 - 40,000,000 KRW|||||Materials: ink and color on paper Measurements: 12.01 in. (30.50 cm.) (height) by 51.42 in. (130.60 cm.) (width) Description: eight-panel screen Markings: signed and sealed on the upper left
Huh Ryun|||||(Korean, 1809 - 1892)|||||Orchid|||||Lot 114 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 4,500 USD 3,997 EUR 2,876 GBP|||||Original Currency of Sale: 5,000,000 KRW Hammer Estimate: 3,000,000 - 10,000,000 KRW|||||Materials: ink on paper Measurements: 48.39 in. (122.90 cm.) (height) by 9.49 in. (24.10 cm.) (width) Markings: singed and sealed on the lower left
Ahn Joong Sik|||||(Korean, 1861 - 1919)|||||Geese|||||Lot 115 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 2,340 USD 2,078 EUR 1,495 GBP|||||Original Currency of Sale: 2,600,000 KRW Hammer Estimate: 1,500,000 - 3,000,000 KRW|||||Materials: ink and color on silk Measurements: 15.55 in. (39.50 cm.) (height) by 59.57 in. (151.30 cm.) (width) Markings: signed and sealed on the right
Lee Doyoung|||||(Korean, 1884 - 1933)|||||Geese|||||Lot 116 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 2,160 USD 1,918 EUR 1,380 GBP|||||Original Currency of Sale: 2,400,000 KRW Hammer Estimate: 1,500,000 - 3,000,000 KRW|||||Materials: ink and color on paper Measurements: 10.35 in. (26.30 cm.) (height) by 6.89 in. (17.50 cm.) (width) Markings: signed and sealed on the lower right
Min Young|||||(Chinese, 19th C)|||||Orchid|||||Lot 125 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 6,750 USD 5,996 EUR 4,315 GBP|||||Original Currency of Sale: 7,500,000 KRW Hammer Estimate: 12,000,000 - 20,000,000 KRW|||||Materials: ink on paper Measurements: 25.43 in. (64.60 cm.) (height) by 16.81 in. (42.70 cm.) (width) Markings: sealed on the lower left
Cho Seok-jin|||||(Korean, 1853 - 1920)|||||Legendary Scene, Fishes and Crabs|||||Lot 126 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 6,840 USD 6,076 EUR 4,372 GBP|||||Original Currency of Sale: 7,600,000 KRW Hammer Estimate: 4,000,000 - 10,000,000 KRW|||||Materials: ink and color on paper Measurements: 20.87 in. (53.00 cm.) (height) by 50.79 in. (129.00 cm.) (width) Size Notes: each Description: two works in lot Markings: signed and sealed on the upper left
Huh Ryun|||||(Korean, 1809 - 1892)|||||Landscape|||||Lot 128 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||Bought In|||||Estimate: 35,000,000 - 70,000,000 KRW|||||Materials: ink and color on paper Measurements: 14.92 in. (37.90 cm.) (height) by 41.18 in. (104.60 cm.) (width) Description: ten-panel screen Markings: signed and sealed on the upper right
Jang Seung-eop|||||(Korean, 1843 - 1897)|||||Horses|||||Lot 136 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 14,400 USD 12,792 EUR 9,205 GBP|||||Original Currency of Sale: 16,000,000 KRW Hammer Estimate: 5,000,000 - 15,000,000 KRW|||||Materials: ink on paper Measurements: 8.43 in. (21.40 cm.) (height) by 5.83 in. (14.80 cm.) (width)
Hur Gam|||||(Korean, 1736)|||||Legendary Scene|||||Lot 137 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 12,600 USD 11,193 EUR 8,054 GBP|||||Original Currency of Sale: 14,000,000 KRW Hammer Estimate: 8,000,000 - 15,000,000 KRW|||||Materials: ink and color on paper Measurements: 15.83 in. (40.20 cm.) (height) by 12.68 in. (32.20 cm.) (width) Markings: signed on the lower right
Shin SaYeol|||||(Asian, )|||||Landscape|||||Lot 138 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||Bought In|||||Estimate: 2,000,000 - 5,000,000 KRW|||||Materials: ink and color on paper Measurements: 10.83 in. (27.50 cm.) (height) by 7.95 in. (20.20 cm.) (width) Markings: signed and sealed on the upper left
Lee Yooshin|||||(Korean, 1738)|||||Landscape|||||Lot 139 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 8,820 USD 7,835 EUR 5,638 GBP|||||Original Currency of Sale: 9,800,000 KRW Hammer Estimate: 8,000,000 - 15,000,000 KRW|||||Materials: ink and color on silk Measurements: 13.27 in. (33.70 cm.) (height) by 8.98 in. (22.80 cm.) (width) Markings: signed and sealed on the upper left
Lee Ha-eung|||||(Korean, 1820 - 1898)|||||Water Bird; White Heron|||||Lot 140 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 4,500 USD 3,997 EUR 2,876 GBP|||||Original Currency of Sale: 5,000,000 KRW Hammer Estimate: 5,600 - 9,200 KRW|||||Materials: ink on paper Measurements: 3.94 in. (10.00 cm.) (height) by 6.89 in. (17.50 cm.) (width) Size Notes: each Description: two works in lot Markings: signed and sealed on the upper
Attributed to   Kim Shik|||||(Korean, 1579 - 1662)|||||Cow|||||Lot 141 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 4,500 USD 3,997 EUR 2,876 GBP|||||Original Currency of Sale: 5,000,000 KRW Hammer Estimate: 5,000,000 - 10,000,000 KRW|||||Materials: ink and color on paper Measurements: 11.54 in. (29.30 cm.) (height) by 16.26 in. (41.30 cm.) (width)
Yoon JaiHong|||||(Korean, 1764)|||||Plantain|||||Lot 142 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 5,220 USD 4,637 EUR 3,336 GBP|||||Original Currency of Sale: 5,800,000 KRW Hammer Estimate: 5,000,000 - 10,000,000 KRW|||||Materials: ink on paper Measurements: 11.10 in. (28.20 cm.) (height) by 9.25 in. (23.50 cm.) (width) Markings: signed and sealed on the lower left
Jung SooYoung|||||(Korean, 1743 - 1831)|||||Landscape|||||Lot 143 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 2,880 USD 2,558 EUR 1,841 GBP|||||Original Currency of Sale: 3,200,000 KRW Hammer Estimate: 6,000,000 - 15,000,000 KRW|||||Materials: ink and color on paper Measurements: 12.99 in. (33.00 cm.) (height) by 18.90 in. (48.00 cm.) (width) Markings: sealed on the upper right
Ham JaeGun|||||(Korean, 18th C)|||||Tiger|||||Lot 144 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||$ 43,200 USD 38,376 EUR 27,616 GBP|||||Original Currency of Sale: 48,000,000 KRW Hammer Estimate: 48,000,000 - 80,000,000 KRW|||||Materials: ink on silk Measurements: 19.02 in. (48.30 cm.) (height) by 44.57 in. (113.20 cm.) (width) Markings: signed and sealed on the lower left
Yu DuckJang|||||(Korean, 1675 - 1756)|||||Bamboo|||||Lot 145 - Seoul Auction, Seoul (June 16, 2015)|||||136th Modern and Contemporary Art Auction (Sale )|||||Bought In|||||Estimate: 27,000,000 - 40,000,000 KRW|||||Materials: ink on paper Measurements: 20.59 in. (52.30 cm.) (height) by 36.42 in. (92.50 cm.) (width) Description: six-panel screen Markings: sealed on the upper left
Howland Hardy|||||(British, 19th C)|||||Three gundogs with the day's bag|||||Lot 350 - Cheffins, Cambridge (August 06, 2015)|||||Antiques & Interiors (Sale )|||||$ 496 USD 453 EUR 320 GBP|||||Original Currency of Sale:  320 GBP Hammer Estimate:  200 - 300 GBP|||||Materials: oil on canvas Measurements: 19.29 in. (49.00 cm.) (height) by 27.17 in. (69.00 cm.) (width) Markings: signed l.r. 'Howland Hardy' Condition: relined and cleaned
Edmund John Niemann|||||(British, 1813 - 1876fl. 1863-1867)|||||A drover with two grey horses on a country road and river beyond|||||Lot 351 - Cheffins, Cambridge (August 06, 2015)|||||Antiques & Interiors (Sale )|||||$ 465 USD 425 EUR 300 GBP|||||Original Currency of Sale:  300 GBP Hammer Estimate:  250 - 400 GBP|||||Materials: oil on canvas Measurements: 14.57 in. (37.00 cm.) (height) by 19.29 in. (49.00 cm.) (width) Markings: signed l.r. 'Niemann' Condition: unframed
Jan van Couver|||||(Dutch, 1836 - 1909)|||||View of Alkmaar, Overijissel, the Netherlands|||||Lot 466 - Cheffins, Cambridge (August 06, 2015)|||||Antiques & Interiors (Sale )|||||$ 465 USD 425 EUR 300 GBP|||||Original Currency of Sale:  300 GBP Hammer Estimate:  300 - 400 GBP|||||Materials: watercolor Measurements: 13.78 in. (35.00 cm.) (height) by 20.47 in. (52.00 cm.) (width) Markings: signed l.r. 'Ivan Couver' Condition: fine condition
Alfred William Derby|||||(British, 19th C)|||||Norwich from Mousehold|||||Lot 476 - Cheffins, Cambridge (August 06, 2015)|||||Antiques & Interiors (Sale )|||||$ 527 USD 482 EUR 340 GBP|||||Original Currency of Sale:  340 GBP Hammer|||||Materials: oil on canvas Measurements: 24.80 in. (63.00 cm.) (height) by 20.47 in. (52.00 cm.) (width)
Mark Kalev Kostabi|||||(American, 1960)|||||Escape artist|||||Lot 889 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 859 USD 761 EUR 550 GBP|||||Original Currency of Sale: 800 CHF Hammer Estimate: 1,000 - 1,500 CHF|||||Materials: oil on canvas Measurements: 24.02 in. (61.00 cm.) (height) by 17.91 in. (45.50 cm.) (width) Markings: signed and dated 1992; countersigned, titled, dated and annotated verso
Yuri Kuper|||||(British, 1940)|||||Porte vAnitienne. Chapiteau|||||Lot 894 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 408 USD 361 EUR 261 GBP|||||Original Currency of Sale: 380 CHF Hammer Estimate: 500 - 800 CHF|||||Materials: color print Measurements: 12.80 in. (32.50 cm.) (height) by 14.96 in. (38.00 cm.) (width) Size Notes: 85 x 60 cm. (2) Edition: edition of 60 Description: two works in lot Markings: each signed and numbered in pencil; labels verso 'Galerie Krugier no JK4106' and 'Galerie Krugier no JK3862'
Yuri Kuper|||||(British, 1940)|||||Pinceau et Atoffe|||||Lot 895 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 590 USD 523 EUR 378 GBP|||||Original Currency of Sale: 550 CHF Hammer Estimate: 300 - 500 CHF|||||Materials: lead pencil on paper Measurements: 16.54 in. (42.00 cm.) (height) by 13.58 in. (34.50 cm.) (width) Markings: signed and dated (19)81
Yuri Kuper|||||(British, 1940)|||||BoAte avec pinceau|||||Lot 896 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 4,834 USD 4,287 EUR 3,097 GBP|||||Original Currency of Sale: 4,500 CHF Hammer Estimate: 1,000 - 1,500 CHF|||||Materials: bronze with green patina Measurements: 6.30 in. (16.00 cm.) (height) Edition: 1/3 Markings: signed, numbered 1/3, Blanchet foundry stamp and label 'Galerie Krugier and Cie no JK3729'
Yuri Kuper|||||(British, 1940)|||||Tiroir|||||Lot 897 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 429 USD 380 EUR 274 GBP|||||Original Currency of Sale: 400 CHF Hammer Estimate: 600 - 800 CHF|||||Materials: lead pencil on paper Measurements: 18.50 in. (47.00 cm.) (height) by 25.98 in. (66.00 cm.) (width) Markings: signed and dated (19)81; Galerie Krugier no JK3688 label verso
Yuri Kuper|||||(British, 1940)|||||Silberstrand|||||Lot 898 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 1,396 USD 1,238 EUR 894 GBP|||||Original Currency of Sale: 1,300 CHF Hammer Estimate: 700 - 900 CHF|||||Materials: tempera and gouache on silk Measurements: 35.04 in. (89.00 cm.) (height) by 45.67 in. (116.00 cm.) (width) Markings: signed and dated (19)73; label verso 'Galerie Krugier no JK4102'
Yuri Kuper|||||(British, 1940)|||||La Table|||||Lot 899 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 3,008 USD 2,668 EUR 1,927 GBP|||||Original Currency of Sale: 2,800 CHF Hammer Estimate: 1,500 - 2,000 CHF|||||Materials: gouache on paper laid on canvas Measurements: 55.12 in. (140.00 cm.) (height) by 56.69 in. (144.00 cm.) (width) Markings: label verso 'Galerie Krugier no JK3380'
Ivan Lackovic|||||(Yugoslav, 1932 - 2004)|||||Buisson fleuri en hiver|||||Lot 900 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 1,181 USD 1,047 EUR 756 GBP|||||Original Currency of Sale: 1,100 CHF Hammer Estimate: 400 - 600 CHF|||||Materials: painting under glass Measurements: 17.32 in. (44.00 cm.) (height) by 15.35 in. (39.00 cm.) (width) Markings: signed and dated (19)79
Annie Leibovitz|||||(American, 1949)|||||Lake Maratanza, Sam's Point Dwarf Pine Ridge Preserve, Ellenville, New York|||||Lot 901 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||Bought In|||||Estimate: 10,000 - 15,000 CHF|||||Materials: gelatin-bromoid silver print Measurements: 42.52 in. (108.00 cm.) (height) by 57.48 in. (146.00 cm.) (width) Size Notes: sheet size Edition: AP 4 Markings: located, signed, dated 1999 and justified 'ap [artist's proof] 4'
Armand Loveniers|||||(Belgian, 1943)|||||Femme ambulante|||||Lot 902 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 515 USD 456 EUR 330 GBP|||||Original Currency of Sale: 480 CHF Hammer Estimate: 400 - 600 CHF|||||Materials: bronze with green and brown patina Measurements: 19.69 in. (50.00 cm.) (height) Size Notes: without base Markings: monogrammed
Karl Mann|||||(American, 1930)|||||Composition|||||Lot 903 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||Bought In|||||Estimate: 600 - 800 CHF|||||Materials: collage Measurements: 8.46 in. (21.50 cm.) (height) by 11.61 in. (29.50 cm.) (width) Size Notes: sight Markings: signed and dated 2000
Karl Mann|||||(American, 1930)|||||Composition|||||Lot 904 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||Bought In|||||Estimate: 400 - 600 CHF|||||Materials: collage Measurements: 9.65 in. (24.50 cm.) (height) by 7.28 in. (18.50 cm.) (width) Size Notes: sight Markings: signed and dated 2001
Jean Masson|||||(French, 1900 - 198820th C)|||||ScA ne de plage en PolynAsie|||||Lot 905 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 590 USD 523 EUR 378 GBP|||||Original Currency of Sale: 550 CHF Hammer Estimate: 500 - 700 CHF|||||Materials: oil on panel Measurements: 20.08 in. (51.00 cm.) (height) by 35.83 in. (91.00 cm.) (width) Markings: signed and dated 1970
Charles Maussion|||||(French, 1923 - 2010)|||||Le lac|||||Lot 906 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 859 USD 761 EUR 550 GBP|||||Original Currency of Sale: 800 CHF Hammer Estimate: 300 - 500 CHF|||||Materials: blending stump on paper Measurements: 11.81 in. (30.00 cm.) (height) by 18.50 in. (47.00 cm.) (width) Markings: signed and dated (19)81; label verso 'Galerie Krugier no JK3375'
Charles Maussion|||||(French, 1923 - 2010)|||||Nu, les bras derriA re la tAate|||||Lot 907 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 2,363 USD 2,095 EUR 1,514 GBP|||||Original Currency of Sale: 2,200 CHF Hammer Estimate: 500 - 700 CHF|||||Materials: blending stump on paper Measurements: 66.54 in. (169.00 cm.) (height) by 43.31 in. (110.00 cm.) (width) Markings: signed and dated 1982; label verso 'Galerie Krugier no JK3589'
Joan Miro|||||(Spanish, 1893 - 1983)|||||Signature de l'artiste|||||Lot 908 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 1,504 USD 1,334 EUR 963 GBP|||||Original Currency of Sale: 1,400 CHF Hammer Estimate: 1,500 - 2,000 CHF|||||Materials: watercolor on paper Measurements: 8.66 in. (22.00 cm.) (height) by 6.10 in. (15.50 cm.) (width) Edition: 2/50
Joan Miro|||||(Spanish, 1893 - 1983)|||||Affiche pour l'UniversitA de GenA ve|||||Lot 909 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 1,719 USD 1,524 EUR 1,101 GBP|||||Original Currency of Sale: 1,600 CHF Hammer Estimate: 1,500 - 2,000 CHF|||||Materials: color lithograph Measurements: 15.35 in. (39.00 cm.) (height) by 13.39 in. (34.00 cm.) (width) Edition: 34/50 Markings: signed and numbered 34/50 in pencil
Henry Moore|||||(British, 1898 - 1986)|||||Stone Reclining Figure|||||Lot 910 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 1,181 USD 1,047 EUR 756 GBP|||||Original Currency of Sale: 1,100 CHF Hammer Estimate: 800 - 1,200 CHF|||||Materials: color lithograph Measurements: 20.08 in. (51.00 cm.) (height) by 29.92 in. (76.00 cm.) (width) Size Notes: sight Edition: 2/50 Markings: signed and numbered 2/50
Jean-Paul Moscovino|||||(French, 1947)|||||Vol de nuit|||||Lot 911 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 4,297 USD 3,811 EUR 2,753 GBP|||||Original Currency of Sale: 4,000 CHF Hammer Estimate: 3,000 - 5,000 CHF|||||Materials: aluminum lacquered matte blue Measurements: 84.25 in. (214.00 cm.) (height) Edition: 4/8 Markings: signed and numbered 4/8
Georges Noel|||||(French, 1924 - 2010)|||||Sans titre|||||Lot 912 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 3,760 USD 3,335 EUR 2,409 GBP|||||Original Currency of Sale: 3,500 CHF Hammer Estimate: 3,000 - 5,000 CHF|||||Materials: mixed media on canvas Measurements: 25.59 in. (65.00 cm.) (height) by 31.89 in. (81.00 cm.) (width) Markings: signed
Nassar Ovissi|||||(Iranian, 1934)|||||Cheval de picador|||||Lot 913 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 1,181 USD 1,047 EUR 756 GBP|||||Original Currency of Sale: 1,100 CHF Hammer Estimate: 400 - 600 CHF|||||Materials: mixed media on paper Measurements: 14.17 in. (36.00 cm.) (height) by 18.11 in. (46.00 cm.) (width) Markings: signed
Alirio Palacios|||||(Venezuelan, 1944)|||||Portrait|||||Lot 914 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||Bought In|||||Estimate: 4,000 - 6,000 CHF|||||Materials: mixed media on blue-tinted paper Measurements: 29.53 in. (75.00 cm.) (height) by 21.65 in. (55.00 cm.) (width) Size Notes: sight Markings: signed, dated (19)96 and dedicated
Roger Pfund|||||(Swiss, 1943)|||||Composition en bleu|||||Lot 916 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||Bought In|||||Estimate: 400 - 600 CHF|||||Materials: gouache on paper Measurements: 14.96 in. (38.00 cm.) (height) by 18.11 in. (46.00 cm.) (width)
Gerald Poussin|||||(Swiss, 1946)|||||Flacon-immeuble bleu et rouge|||||Lot 918 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 429 USD 380 EUR 274 GBP|||||Original Currency of Sale: 400 CHF Hammer Estimate: 500 - 700 CHF|||||Materials: painted wood Measurements: 24.80 in. (63.00 cm.) (height) by 9.84 in. (25.00 cm.) (width) Markings: signed
Gerald Poussin|||||(Swiss, 1946)|||||Flacon-immeuble rose|||||Lot 919 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 698 USD 619 EUR 447 GBP|||||Original Currency of Sale: 650 CHF Hammer Estimate: 500 - 700 CHF|||||Materials: painted wood Measurements: 16.34 in. (41.50 cm.) (height) by 13.39 in. (34.00 cm.) (width) Markings: signed
Franz Priking|||||(French, 1927 - 1979)|||||Nature morte A  la grenade et au citron|||||Lot 920 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 752 USD 667 EUR 481 GBP|||||Original Currency of Sale: 700 CHF Hammer Estimate: 800 - 1,200 CHF|||||Materials: oil on canvas Measurements: 10.63 in. (27.00 cm.) (height) by 13.78 in. (35.00 cm.) (width) Markings: signed
Oscar Rabine|||||(Russian, 1928)|||||Voiture de police dans la rue|||||Lot 921 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 5,157 USD 4,574 EUR 3,304 GBP|||||Original Currency of Sale: 4,800 CHF Hammer Estimate: 5,000 - 7,000 CHF|||||Materials: oil on canvas Measurements: 21.65 in. (55.00 cm.) (height) by 18.11 in. (46.00 cm.) (width) Markings: signed and dated (19)82
Oscar Rabine|||||(Russian, 1928)|||||Montmartre en hiver|||||Lot 922 - Hotel des Ventes de Geneve, Geneve (June 15, 2015)|||||Ventes aux Encheres (Sale )|||||$ 4,619 USD 4,097 EUR 2,959 GBP|||||Original Currency of Sale: 4,300 CHF Hammer Estimate: 5,000 - 7,000 CHF|||||Materials: oil on canvas Measurements: 18.11 in. (46.00 cm.) (height) by 21.85 in. (55.50 cm.) (width) Markings: signed and dated (19)81, titled and numbered 'N 795' verso
